state_fips,county_fips,cbsa_code,msa_code,csa_code,cbsa_title,msa_title,csa_title,metro,central
27,167,,C4742,CS244,,"Wahpeton, ND-MN  MicroSA","Fargo-Wahpeton, ND-MN CSA",,
27,169,,C4910,,,"Winona, MN  MicroSA",,,
27,171,,C3346,CS378,,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA","Minneapolis-St. Paul-St. Cloud, MN-WI CSA",,
28,1,,C3502,,,"Natchez, MS-LA  MicroSA",,,
28,3,,C1842,,,"Corinth, MS  MicroSA",,,
28,5,,C3262,,,"McComb, MS  MicroSA",,,
28,11,,C1738,,,"Cleveland, MS  MicroSA",,,
28,15,,C2490,,,"Greenwood, MS  MicroSA",,,
28,23,,C3294,,,"Meridian, MS  MicroSA",,,
28,25,,C4850,CS200,,"West Point, MS MicroSA","Columbus-West Point, MS CSA",,
28,27,,C1726,,,"Clarksdale, MS  MicroSA",,,
28,29,,C2714,CS298,,"Jackson, MS  MSA","Jackson-Yazoo City, MS CSA",,
28,33,,C3282,,,"Memphis, TN-MS-AR  MSA",,,
28,35,,C2562,,,"Hattiesburg, MS  MSA",,,
28,39,,C3770,CS274,,"Pascagoula, MS  MSA","Gulfport-Biloxi-Pascagoula, MS CSA",,
28,43,,C2498,,,"Grenada, MS  MicroSA",,,
28,45,,C2506,CS274,,"Gulfport-Biloxi, MS  MSA","Gulfport-Biloxi-Pascagoula, MS CSA",,
28,47,,C2506,CS274,,"Gulfport-Biloxi, MS  MSA","Gulfport-Biloxi-Pascagoula, MS CSA",,
28,49,,C2714,CS298,,"Jackson, MS  MSA","Jackson-Yazoo City, MS CSA",,
28,57,,C4618,,,"Tupelo, MS  MicroSA",,,
28,59,,C3770,CS274,,"Pascagoula, MS  MSA","Gulfport-Biloxi-Pascagoula, MS CSA",,
28,61,,C2986,,,"Laurel, MS  MicroSA",,,
28,67,,C2986,,,"Laurel, MS  MicroSA",,,
28,69,,C3294,,,"Meridian, MS  MicroSA",,,
28,71,,C3706,,,"Oxford, MS  MicroSA",,,
28,73,,C2562,,,"Hattiesburg, MS  MSA",,,
28,75,,C3294,,,"Meridian, MS  MicroSA",,,
28,81,,C4618,,,"Tupelo, MS  MicroSA",,,
28,83,,C2490,,,"Greenwood, MS  MicroSA",,,
28,85,,C1502,,,"Brookhaven, MS  MicroSA",,,
28,87,,C1806,CS200,,"Columbus, MS  MicroSA","Columbus-West Point, MS CSA",,
28,89,,C2714,CS298,,"Jackson, MS  MSA","Jackson-Yazoo City, MS CSA",,
28,93,,C3282,,,"Memphis, TN-MS-AR  MSA",,,
28,105,,C4426,,,"Starkville, MS  MicroSA",,,
28,109,,C3810,,,"Picayune, MS  MicroSA",,,
28,111,,C2562,,,"Hattiesburg, MS  MSA",,,
28,113,,C3262,,,"McComb, MS  MicroSA",,,
28,115,,C4618,,,"Tupelo, MS  MicroSA",,,
28,121,,C2714,CS298,,"Jackson, MS  MSA","Jackson-Yazoo City, MS CSA",,
28,127,,C2714,CS298,,"Jackson, MS  MSA","Jackson-Yazoo City, MS CSA",,
28,131,,C2506,CS274,,"Gulfport-Biloxi, MS  MSA","Gulfport-Biloxi-Pascagoula, MS CSA",,
28,133,,C2694,,,"Indianola, MS  MicroSA",,,
28,137,,C3282,,,"Memphis, TN-MS-AR  MSA",,,
28,143,,C3282,,,"Memphis, TN-MS-AR  MSA",,,
28,149,,C4698,,,"Vicksburg, MS  MicroSA",,,
28,151,,C2474,,,"Greenville, MS  MicroSA",,,
28,163,,C4954,CS298,,"Yazoo City, MS  MicroSA","Jackson-Yazoo City, MS CSA",,
29,1,,C2886,,,"Kirksville, MO  MicroSA",,,
29,3,,C4114,,,"St. Joseph, MO-KS  MSA",,,
29,7,,C3302,,,"Mexico, MO  MicroSA",,,
29,13,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,17,,C1602,CS164,,"Cape Girardeau-Jackson, MO-IL  MicroSA","Cape Girardeau-Sikeston-Jackson, MO-IL CSA",,
29,19,,C1786,,,"Columbia, MO  MSA",,,
29,21,,C4114,,,"St. Joseph, MO-KS  MSA",,,
29,23,,C3874,,,"Poplar Bluff, MO  MicroSA",,,
29,25,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,27,,C2762,,,"Jefferson City, MO  MSA",,,
29,31,,C1602,CS164,,"Cape Girardeau-Jackson, MO-IL  MicroSA","Cape Girardeau-Sikeston-Jackson, MO-IL CSA",,
29,37,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,43,,C4418,,,"Springfield, MO  MSA",,,
29,45,,C2846,,,"Keokuk-Fort Madison, IA-MO  MicroSA",,,
29,47,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,49,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,51,,C2762,,,"Jefferson City, MO  MSA",,,
29,59,,C4418,,,"Springfield, MO  MSA",,,
29,63,,C4114,,,"St. Joseph, MO-KS  MSA",,,
29,69,,C2838,,,"Kennett, MO  MicroSA",,,
29,71,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,77,,C4418,,,"Springfield, MO  MSA",,,
29,89,,C1786,,,"Columbia, MO  MSA",,,
29,91,,C4846,,,"West Plains, MO  MicroSA",,,
29,95,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,97,,C2790,,,"Joplin, MO  MSA",,,
29,99,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,101,,C4766,CS312,,"Warrensburg, MO  MicroSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,105,,C3006,,,"Lebanon, MO  MicroSA",,,
29,107,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,111,,C3950,,,"Quincy, IL-MO MicroSA",,,
29,113,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,119,,C2222,,,"Fayetteville-Springdale-Rogers, AR-MO MSA",,,
29,127,,C2530,,,"Hannibal, MO  MicroSA",,,
29,135,,C2762,,,"Jefferson City, MO  MSA",,,
29,145,,C2790,,,"Joplin, MO  MSA",,,
29,147,,C3234,,,"Maryville, MO  MicroSA",,,
29,151,,C2762,,,"Jefferson City, MO  MSA",,,
29,159,,C4274,,,"Sedalia, MO  MicroSA",,,
29,161,,C4062,,,"Rolla, MO  MicroSA",,,
29,165,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,167,,C4418,,,"Springfield, MO  MSA",,,
29,169,,C2278,,,"Fort Leonard Wood, MO  MicroSA",,,
29,173,,C2530,,,"Hannibal, MO  MicroSA",,,
29,175,,C3362,,,"Moberly, MO  MicroSA",,,
29,177,,C2814,CS312,,"Kansas City, MO-KS  MSA","Kansas City-Overland Park-Kansas City, MO-KS CSA",,
29,183,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,187,,C2210,CS476,,"Farmington, MO  MicroSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,189,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,195,,C3218,,,"Marshall, MO  MicroSA",,,
29,197,,C2886,,,"Kirksville, MO  MicroSA",,,
29,201,,C4346,CS164,,"Sikeston, MO  MicroSA","Cape Girardeau-Sikeston-Jackson, MO-IL CSA",,
29,209,,C1470,,,"Branson, MO  MicroSA",,,
29,213,,C1470,,,"Branson, MO  MicroSA",,,
29,219,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,221,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
29,225,,C4418,,,"Springfield, MO  MSA",,,
29,510,,C4118,CS476,,"St. Louis, MO-IL  MSA","St. Louis-St. Charles-Farmington, MO-IL CSA",,
30,9,,C1374,,,"Billings, MT  MSA",,,
30,13,,C2450,,,"Great Falls, MT  MSA",,,
30,29,,C2806,,,"Kalispell, MT  MicroSA",,,
30,31,,C1458,,,"Bozeman, MT  MicroSA",,,
30,41,,C2566,,,"Havre, MT  MicroSA",,,
30,43,,C2574,,,"Helena, MT  MicroSA",,,
30,49,,C2574,,,"Helena, MT  MicroSA",,,
30,63,,C3354,,,"Missoula, MT  MSA",,,
30,93,,C1558,,,"Butte-Silver Bow, MT  MicroSA",,,
30,111,,C1374,,,"Billings, MT  MSA",,,
31,1,,C2558,,,"Hastings, NE  MicroSA",,,
31,7,,C4242,,,"Scottsbluff, NE  MicroSA",,,
31,19,,C2826,,,"Kearney, NE  MicroSA",,,
31,25,,C3654,CS420,,"Omaha-Council Bluffs, NE-IA  MSA","Omaha-Council Bluffs-Fremont, NE-IA CSA",,
31,35,,C2558,,,"Hastings, NE  MicroSA",,,
31,43,,C4358,CS512,,"Sioux City, IA-NE-SD  MSA","Sioux City-Vermillion, IA-NE-SD CSA",,
31,47,,C3042,,,"Lexington, NE  MicroSA",,,
31,51,,C4358,CS512,,"Sioux City, IA-NE-SD  MSA","Sioux City-Vermillion, IA-NE-SD CSA",,
31,53,,C2334,CS420,,"Fremont, NE  MicroSA","Omaha-Council Bluffs-Fremont, NE-IA CSA",,
31,55,,C3654,CS420,,"Omaha-Council Bluffs, NE-IA  MSA","Omaha-Council Bluffs-Fremont, NE-IA CSA",,
31,67,,C1310,,,"Beatrice, NE  MicroSA",,,
31,73,,C3042,,,"Lexington, NE  MicroSA",,,
31,79,,C2426,,,"Grand Island, NE  MicroSA",,,
31,93,,C2426,,,"Grand Island, NE  MicroSA",,,
31,99,,C2826,,,"Kearney, NE  MicroSA",,,
31,109,,C3070,,,"Lincoln, NE  MSA",,,
31,111,,C3582,,,"North Platte, NE  MicroSA",,,
31,113,,C3582,,,"North Platte, NE  MicroSA",,,
31,117,,C3582,,,"North Platte, NE  MicroSA",,,
31,119,,C3574,,,"Norfolk, NE  MicroSA",,,
31,121,,C2426,,,"Grand Island, NE  MicroSA",,,
31,139,,C3574,,,"Norfolk, NE  MicroSA",,,
31,141,,C1810,,,"Columbus, NE  MicroSA",,,
31,153,,C3654,CS420,,"Omaha-Council Bluffs, NE-IA  MSA","Omaha-Council Bluffs-Fremont, NE-IA CSA",,
31,155,,C3654,CS420,,"Omaha-Council Bluffs, NE-IA  MSA","Omaha-Council Bluffs-Fremont, NE-IA CSA",,
31,157,,C4242,,,"Scottsbluff, NE  MicroSA",,,
31,159,,C3070,,,"Lincoln, NE  MSA",,,
31,167,,C3574,,,"Norfolk, NE  MicroSA",,,
31,177,,C3654,CS420,,"Omaha-Council Bluffs, NE-IA  MSA","Omaha-Council Bluffs-Fremont, NE-IA CSA",,
32,1,,C2198,,,"Fallon, NV  MicroSA",,,
32,3,,C2982,CS332,,"Las Vegas-Paradise, NV  MSA","Las Vegas-Paradise-Pahrump, NV CSA",,
32,5,,C2382,CS472,,"Gardnerville Ranchos, NV  MicroSA","Sacramento--Arden-Arcade--Truckee, CA-NV CSA",,
32,7,,C2122,,,"Elko, NV  MicroSA",,,
32,11,,C2122,,,"Elko, NV  MicroSA",,,
32,23,,C3722,CS332,,"Pahrump, NV  MicroSA","Las Vegas-Paradise-Pahrump, NV CSA",,
32,29,,C3990,,,"Reno-Sparks, NV  MSA",,,
32,31,,C3990,,,"Reno-Sparks, NV  MSA",,,
32,510,,C1618,,,"Carson City, NV  MSA",,,
33,1,,C2906,CS148,,"Laconia, NH  MicroSA","Boston-Worcester-Manchester, MA-NH CSA",,
33,5,,C2830,,,"Keene, NH  MicroSA",,,
33,7,,C1362,,,"Berlin, NH-VT MicroSA",,,
33,9,,C3010,CS180,,"Lebanon, NH-VT  MicroSA","Claremont-Lebanon, NH-VT CSA",,
33,11,,C3170,CS148,,"Manchester-Nashua, NH  MSA","Boston-Worcester-Manchester, MA-NH CSA",,
33,13,,C1818,CS148,,"Concord, NH  MicroSA","Boston-Worcester-Manchester, MA-NH CSA",,
33,15,,C1446,CS148,,"Boston-Cambridge-Quincy, MA-NH  MSA","Boston-Worcester-Manchester, MA-NH CSA",,
33,17,,C1446,CS148,,"Boston-Cambridge-Quincy, MA-NH  MSA","Boston-Worcester-Manchester, MA-NH CSA",,
33,19,,C1720,CS180,,"Claremont, NH MicroSA","Claremont-Lebanon, NH-VT CSA",,
34,1,,C1210,,,"Atlantic City, NJ  MSA",,,
34,3,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,5,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
34,7,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
34,9,,C3614,,,"Ocean City, NJ  MSA",,,
34,11,,C4722,CS428,,"Vineland-Millville-Bridgeton, NJ  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
34,13,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,15,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
34,17,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,19,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,21,,C4594,CS408,,"Trenton-Ewing, NJ  MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,23,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,25,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,27,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,29,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,31,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,33,,C3798,CS428,,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA","Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA",,
34,35,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,37,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,39,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
34,41,,C1090,,,"Allentown-Bethlehem-Easton, PA-NJ  MSA",,,
35,1,,C1074,,,"Albuquerque, NM  MSA",,,
35,5,,C4074,,,"Roswell, NM  MicroSA",,,
35,6,,C2438,,,"Grants, NM  MicroSA",,,
35,9,,C1758,CS188,,"Clovis, NM  MicroSA","Clovis-Portales, NM CSA",,
35,13,,C2974,,,"Las Cruces, NM  MSA",,,
35,15,,C1610,,,"Carlsbad-Artesia, NM  MicroSA",,,
35,17,,C4350,,,"Silver City, NM  MicroSA",,,
35,25,,C2602,,,"Hobbs, NM  MicroSA",,,
35,28,,C3106,,,"Los Alamos, NM  MicroSA",,,
35,29,,C1970,,,"Deming, NM  MicroSA",,,
35,31,,C2370,,,"Gallup, NM  MicroSA",,,
35,35,,C1046,,,"Alamogordo, NM  MicroSA",,,
35,39,,C2158,CS492,,"Espanola, NM  MicroSA","Santa Fe-Espanola, NM CSA",,
35,41,,C3878,CS188,,"Portales, NM  MicroSA","Clovis-Portales, NM CSA",,
35,43,,C1074,,,"Albuquerque, NM  MSA",,,
35,45,,C2214,,,"Farmington, NM  MSA",,,
35,47,,C2978,,,"Las Vegas, NM  MicroSA",,,
35,49,,C4214,CS492,,"Santa Fe, NM  MSA","Santa Fe-Espanola, NM CSA",,
35,55,,C4534,,,"Taos, NM  MicroSA",,,
35,57,,C1074,,,"Albuquerque, NM  MSA",,,
35,61,,C1074,,,"Albuquerque, NM  MSA",,,
36,1,,C1058,CS104,,"Albany-Schenectady-Troy, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,5,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,7,,C1378,,,"Binghamton, NY  MSA",,,
36,9,,C3646,CS160,,"Olean, NY  MicroSA","Buffalo-Niagara-Cattaraugus, NY CSA",,
36,11,,C1218,CS532,,"Auburn, NY  MicroSA","Syracuse-Auburn, NY CSA",,
36,13,,C2746,,,"Jamestown-Dunkirk-Fredonia, NY  MicroSA",,,
36,15,,C2130,,,"Elmira, NY  MSA",,,
36,19,,C3846,,,"Plattsburgh, NY  MicroSA",,,
36,21,,C2646,CS104,,"Hudson, NY  MicroSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,23,,C1866,CS296,,"Cortland, NY  MicroSA","Ithaca-Cortland, NY CSA",,
36,27,,C3910,CS408,,"Poughkeepsie-Newburgh-Middletown, NY  MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,29,,C1538,CS160,,"Buffalo-Niagara Falls, NY MSA","Buffalo-Niagara-Cattaraugus, NY CSA",,
36,33,,C3166,,,"Malone, NY  MicroSA",,,
36,35,,C2410,CS104,,"Gloversville, NY  MicroSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,37,,C1286,CS464,,"Batavia, NY  MicroSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,43,,C4654,,,"Utica-Rome, NY  MSA",,,
36,45,,C4806,,,"Watertown-Fort Drum, NY  MicroSA",,,
36,47,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,51,,C4038,CS464,,"Rochester, NY  MSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,53,,C4506,CS532,,"Syracuse, NY  MSA","Syracuse-Auburn, NY CSA",,
36,55,,C4038,CS464,,"Rochester, NY  MSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,57,,C1122,CS104,,"Amsterdam, NY  MicroSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,59,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,61,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,63,,C1538,CS160,,"Buffalo-Niagara Falls, NY MSA","Buffalo-Niagara-Cattaraugus, NY CSA",,
36,65,,C4654,,,"Utica-Rome, NY  MSA",,,
36,67,,C4506,CS532,,"Syracuse, NY  MSA","Syracuse-Auburn, NY CSA",,
36,69,,C4038,CS464,,"Rochester, NY  MSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,71,,C3910,CS408,,"Poughkeepsie-Newburgh-Middletown, NY  MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,73,,C4038,CS464,,"Rochester, NY  MSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,75,,C4506,CS532,,"Syracuse, NY  MSA","Syracuse-Auburn, NY CSA",,
36,77,,C3658,,,"Oneonta, NY  MicroSA",,,
36,79,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,81,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,83,,C1058,CS104,,"Albany-Schenectady-Troy, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,85,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,87,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,89,,C3630,,,"Ogdensburg-Massena, NY  MicroSA",,,
36,91,,C1058,CS104,,"Albany-Schenectady-Troy, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,93,,C1058,CS104,,"Albany-Schenectady-Troy, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,95,,C1058,CS104,,"Albany-Schenectady-Troy, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,99,,C4290,CS464,,"Seneca Falls, NY  MicroSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,101,,C1850,,,"Corning, NY  MicroSA",,,
36,103,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,107,,C1378,,,"Binghamton, NY  MSA",,,
36,109,,C2706,CS296,,"Ithaca, NY  MSA","Ithaca-Cortland, NY CSA",,
36,111,,C2874,CS408,,"Kingston, NY  MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
36,113,,C2402,CS104,,"Glens Falls, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,115,,C2402,CS104,,"Glens Falls, NY  MSA","Albany-Schenectady-Amsterdam, NY CSA",,
36,117,,C4038,CS464,,"Rochester, NY  MSA","Rochester-Batavia-Seneca Falls, NY CSA",,
36,119,,C3562,CS408,,"New York-Northern New Jersey-Long Island, NY-NJ-PA MSA","New York-Newark-Bridgeport, NY-NJ-CT-PA CSA",,
37,1,,C1550,CS268,,"Burlington, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,3,,C2586,,,"Hickory-Lenoir-Morganton, NC  MSA",,,
37,7,,C1674,CS172,,"Charlotte-Gastonia-Concord, NC-SC  MSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,13,,C4782,,,"Washington, NC  MicroSA",,,
37,19,,C4890,,,"Wilmington, NC  MSA",,,
37,21,,C1170,CS120,,"Asheville, NC  MSA","Asheville-Brevard, NC CSA",,
37,23,,C2586,,,"Hickory-Lenoir-Morganton, NC  MSA",,,
37,25,,C1674,CS172,,"Charlotte-Gastonia-Concord, NC-SC  MSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,27,,C2586,,,"Hickory-Lenoir-Morganton, NC  MSA",,,
37,29,,C2102,,,"Elizabeth City, NC  MicroSA",,,
37,31,,C3398,,,"Morehead City, NC  MicroSA",,,
37,35,,C2586,,,"Hickory-Lenoir-Morganton, NC  MSA",,,
37,37,,C2050,CS450,,"Durham, NC MSA","Raleigh-Durham-Cary, NC CSA",,
37,45,,C4314,CS172,,"Shelby, NC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,49,,C3510,,,"New Bern, NC  MicroSA",,,
37,51,,C2218,,,"Fayetteville, NC  MSA",,,
37,53,,C4726,,,"Virginia Beach-Norfolk-Newport News, VA-NC MSA",,,
37,55,,C2862,,,"Kill Devil Hills, NC  MicroSA",,,
37,57,,C4564,CS268,,"Thomasville-Lexington, NC MicroSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,59,,C4918,CS268,,"Winston-Salem, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,63,,C2050,CS450,,"Durham, NC MSA","Raleigh-Durham-Cary, NC CSA",,
37,65,,C4058,,,"Rocky Mount, NC  MSA",,,
37,67,,C4918,CS268,,"Winston-Salem, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,69,,C3958,CS450,,"Raleigh-Cary, NC  MSA","Raleigh-Durham-Cary, NC CSA",,
37,71,,C1674,CS172,,"Charlotte-Gastonia-Concord, NC-SC  MSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,79,,C2478,,,"Greenville, NC  MSA",,,
37,81,,C2466,CS268,,"Greensboro-High Point, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,83,,C4026,,,"Roanoke Rapids, NC  MicroSA",,,
37,85,,C2038,CS450,,"Dunn, NC  MicroSA","Raleigh-Durham-Cary, NC CSA",,
37,87,,C1170,CS120,,"Asheville, NC  MSA","Asheville-Brevard, NC CSA",,
37,89,,C1170,CS120,,"Asheville, NC  MSA","Asheville-Brevard, NC CSA",,
37,93,,C2218,,,"Fayetteville, NC  MSA",,,
37,97,,C4438,CS172,,"Statesville-Mooresville, NC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,101,,C3958,CS450,,"Raleigh-Cary, NC  MSA","Raleigh-Durham-Cary, NC CSA",,
37,103,,C3510,,,"New Bern, NC  MicroSA",,,
37,105,,C4182,,,"Sanford, NC  MicroSA",,,
37,107,,C2882,,,"Kinston, NC  MicroSA",,,
37,109,,C3074,CS172,,"Lincolnton, NC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,115,,C1170,CS120,,"Asheville, NC  MSA","Asheville-Brevard, NC CSA",,
37,119,,C1674,CS172,,"Charlotte-Gastonia-Concord, NC-SC  MSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,125,,C4386,,,"Southern Pines-Pinehurst, NC  MicroSA",,,
37,127,,C4058,,,"Rocky Mount, NC  MSA",,,
37,129,,C4890,,,"Wilmington, NC  MSA",,,
37,131,,C4026,,,"Roanoke Rapids, NC  MicroSA",,,
37,133,,C2734,,,"Jacksonville, NC  MSA",,,
37,135,,C2050,CS450,,"Durham, NC MSA","Raleigh-Durham-Cary, NC CSA",,
37,137,,C3510,,,"New Bern, NC  MicroSA",,,
37,139,,C2102,,,"Elizabeth City, NC  MicroSA",,,
37,141,,C4890,,,"Wilmington, NC  MSA",,,
37,143,,C2102,,,"Elizabeth City, NC  MicroSA",,,
37,145,,C2050,CS450,,"Durham, NC MSA","Raleigh-Durham-Cary, NC CSA",,
37,147,,C2478,,,"Greenville, NC  MSA",,,
37,151,,C2466,CS268,,"Greensboro-High Point, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,153,,C4046,,,"Rockingham, NC  MicroSA",,,
37,155,,C3130,CS354,,"Lumberton, NC  MicroSA","Lumberton-Laurinburg, NC CSA",,
37,157,,C2466,CS268,,"Greensboro-High Point, NC  MSA","Greensboro--Winston-Salem--High Point, NC CSA",,
37,159,,C4158,CS172,,"Salisbury, NC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
37,161,,C2258,,,"Forest City, NC  MicroSA",,,
37,165,,C2990,CS354,,"Laurinburg, NC  MicroSA","Lumberton-Laurinburg, NC CSA",,
37,167,,C1062,CS172,,"Albemarle, NC  MicroSA","Charlotte-Gastonia-Salisbury, NC-SC CSA",,
