state_fips,county_fips,cbsa_code,msa_code,csa_code,cbsa_title,msa_title,csa_title,metro,central
13,189,12260,,,"Augusta-Richmond County, GA-SC",,,1,0
13,191,15260,,,"Brunswick-St. Simons, GA",,,1,0
13,195,12020,,122,"Athens-Clarke County, GA",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,197,17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",1,0
13,199,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,207,31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",1,0
13,209,47080,,,"Vidalia, GA",,,0,0
13,211,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,213,19140,,174,"Dalton, GA",,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1,0
13,215,17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",1,1
13,217,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,1
13,219,12020,,122,"Athens-Clarke County, GA",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,1
13,221,12020,,122,"Athens-Clarke County, GA",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,223,12060,31924,122,"Atlanta-Sandy Springs-Roswell, GA","Marietta, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,1
13,225,47580,,356,"Warner Robins, GA",,"Macon-Bibb County--Warner Robins, GA",1,1
13,227,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,229,48180,,,"Waycross, GA",,,0,0
13,231,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,233,16340,,122,"Cedartown, GA",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",0,1
13,239,21640,,,"Eufaula, AL-GA",,,0,0
13,245,12260,,,"Augusta-Richmond County, GA-SC",,,1,1
13,247,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,1
13,249,11140,,,"Americus, GA",,,0,0
13,255,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,0
13,257,45740,,,"Toccoa, GA",,,0,1
13,259,17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",1,0
13,261,11140,,,"Americus, GA",,,0,1
13,263,17980,,194,"Columbus, GA-AL",,"Columbus-Auburn-Opelika, GA-AL",1,0
13,273,10500,,,"Albany, GA",,,1,0
13,275,45620,,,"Thomasville, GA",,,0,1
13,277,45700,,,"Tifton, GA",,,0,1
13,279,47080,,,"Vidalia, GA",,,0,1
13,285,29300,,122,"LaGrange, GA-AL",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",0,1
13,287,45700,,,"Tifton, GA",,,0,0
13,289,31420,,356,"Macon-Bibb County, GA",,"Macon-Bibb County--Warner Robins, GA",1,0
13,293,45580,,122,"Thomaston, GA",,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",0,1
13,295,16860,,174,"Chattanooga, TN-GA",,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1,1
13,297,12060,12054,122,"Atlanta-Sandy Springs-Roswell, GA","Atlanta-Sandy Springs-Roswell, GA","Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",1,1
13,299,48180,,,"Waycross, GA",,,0,1
13,305,27700,,496,"Jesup, GA",,"Savannah-Hinesville-Statesboro, GA",0,1
13,313,19140,,174,"Dalton, GA",,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1,1
13,321,10500,,,"Albany, GA",,,1,0
15,001,25900,,,"Hilo-Kailua, HI",,,0,1
15,003,46520,,,"Urban Honolulu, HI",,,1,1
15,005,27980,,,"Kahului-Wailuku, HI",,,1,0
15,007,28180,,,"Kapaa, HI",,,0,1
15,009,27980,,,"Kahului-Wailuku, HI",,,1,1
16,001,14260,,147,"Boise City, ID",,"Boise City-Mountain Home-Ontario, ID-OR",1,1
16,005,38540,,,"Pocatello, ID",,,1,1
16,011,13940,,292,"Blackfoot, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",0,1
16,013,25200,,,"Hailey, ID",,,0,1
16,015,14260,,147,"Boise City, ID",,"Boise City-Mountain Home-Ontario, ID-OR",1,0
16,017,41760,,,"Sandpoint, ID",,,0,1
16,019,26820,,292,"Idaho Falls, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",1,1
16,023,26820,,292,"Idaho Falls, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",1,0
16,025,25200,,,"Hailey, ID",,,0,0
16,027,14260,,147,"Boise City, ID",,"Boise City-Mountain Home-Ontario, ID-OR",1,0
16,031,15420,,,"Burley, ID",,,0,1
16,039,34300,,147,"Mountain Home, ID",,"Boise City-Mountain Home-Ontario, ID-OR",0,1
16,041,30860,,,"Logan, UT-ID",,,1,0
16,043,39940,,292,"Rexburg, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",0,0
16,045,14260,,147,"Boise City, ID",,"Boise City-Mountain Home-Ontario, ID-OR",1,0
16,051,26820,,292,"Idaho Falls, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",1,0
16,053,46300,,,"Twin Falls, ID",,,1,0
16,055,17660,,518,"Coeur d'Alene, ID",,"Spokane-Spokane Valley-Coeur d'Alene, WA-ID",1,1
16,057,34140,,446,"Moscow, ID",,"Pullman-Moscow, WA-ID",0,1
16,063,25200,,,"Hailey, ID",,,0,0
16,065,39940,,292,"Rexburg, ID",,"Idaho Falls-Rexburg-Blackfoot, ID",0,1
16,067,15420,,,"Burley, ID",,,0,1
16,069,30300,,,"Lewiston, ID-WA",,,1,1
16,071,14940,,482,"Brigham City, UT-ID",,"Salt Lake City-Provo-Orem, UT-ID",0,0
16,073,14260,,147,"Boise City, ID",,"Boise City-Mountain Home-Ontario, ID-OR",1,0
16,075,36620,,147,"Ontario, OR-ID",,"Boise City-Mountain Home-Ontario, ID-OR",0,1
16,081,27220,,,"Jackson, WY-ID",,,0,0
16,083,46300,,,"Twin Falls, ID",,,1,1
17,001,39500,,448,"Quincy, IL-MO",,"Quincy-Hannibal, IL-MO",0,1
17,003,16020,,164,"Cape Girardeau, MO-IL",,"Cape Girardeau-Sikeston, MO-IL",1,0
17,005,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
17,007,40420,,466,"Rockford, IL",,"Rockford-Freeport-Rochelle, IL",1,1
17,011,36837,,176,"Ottawa, IL",,"Chicago-Naperville, IL-IN-WI",0,1
17,013,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
17,019,16580,,169,"Champaign-Urbana, IL",,"Champaign-Urbana-Danville, IL",1,1
17,021,45380,,522,"Taylorville, IL",,"Springfield-Jacksonville-Lincoln, IL",0,1
17,027,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
17,029,16660,,,"Charleston-Mattoon, IL",,,0,1
17,031,16980,16984,176,"Chicago-Naperville-Elgin, IL-IN","Chicago-Naperville-Schaumburg, IL","Chicago-Naperville, IL-IN-WI",1,1
17,035,20820,,,"Effingham, IL",,,0,0
17,037,16980,20994,176,"Chicago-Naperville-Elgin, IL-IN","Elgin, IL","Chicago-Naperville, IL-IN-WI",1,0
17,043,16980,16984,176,"Chicago-Naperville-Elgin, IL-IN","Chicago-Naperville-Schaumburg, IL","Chicago-Naperville, IL-IN-WI",1,1
17,049,20820,,,"Effingham, IL",,,0,1
17,053,16580,,169,"Champaign-Urbana, IL",,"Champaign-Urbana-Danville, IL",1,0
17,057,15900,,427,"Canton, IL",,"Peoria-Canton, IL",0,1
17,063,16980,16984,176,"Chicago-Naperville-Elgin, IL-IN","Chicago-Naperville-Schaumburg, IL","Chicago-Naperville, IL-IN-WI",1,0
17,071,15460,,161,"Burlington, IA-IL",,"Burlington-Fort Madison, IA-IL",0,0
17,073,19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",1,0
17,077,16060,,166,"Carbondale, IL",,"Carbondale-Marion-Herrin, IL",0,1
17,081,34500,,,"Mount Vernon, IL",,,0,1
17,083,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
17,089,16980,20994,176,"Chicago-Naperville-Elgin, IL-IN","Elgin, IL","Chicago-Naperville, IL-IN-WI",1,1
17,091,28100,,176,"Kankakee, IL",,"Chicago-Naperville, IL-IN-WI",1,1
17,093,16980,20994,176,"Chicago-Naperville-Elgin, IL-IN","Elgin, IL","Chicago-Naperville, IL-IN-WI",1,1
17,095,23660,,,"Galesburg, IL",,,0,1
17,097,16980,29404,176,"Chicago-Naperville-Elgin, IL-IN","Lake County, IL","Chicago-Naperville, IL-IN-WI",1,1
17,099,36837,,176,"Ottawa, IL",,"Chicago-Naperville, IL-IN-WI",0,1
17,103,19940,,221,"Dixon, IL",,"Dixon-Sterling, IL",0,1
17,105,38700,,145,"Pontiac, IL",,"Bloomington-Pontiac, IL",0,1
17,107,30660,,522,"Lincoln, IL",,"Springfield-Jacksonville-Lincoln, IL",0,1
17,109,31380,,,"Macomb, IL",,,0,1
17,111,16980,16984,176,"Chicago-Naperville-Elgin, IL-IN","Chicago-Naperville-Schaumburg, IL","Chicago-Naperville, IL-IN-WI",1,1
17,113,14010,,145,"Bloomington, IL",,"Bloomington-Pontiac, IL",1,1
17,115,19500,,,"Decatur, IL",,,1,1
17,117,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,0
17,119,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,1
17,121,16460,,476,"Centralia, IL",,"St. Louis-St. Charles-Farmington, MO-IL",0,1
17,123,37900,,427,"Peoria, IL",,"Peoria-Canton, IL",1,0
17,127,37140,,424,"Paducah, KY-IL",,"Paducah-Mayfield, KY-IL",1,0
17,129,44100,,522,"Springfield, IL",,"Springfield-Jacksonville-Lincoln, IL",1,0
17,131,19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",1,0
17,133,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,1
17,137,27300,,522,"Jacksonville, IL",,"Springfield-Jacksonville-Lincoln, IL",0,1
17,141,40300,,466,"Rochelle, IL",,"Rockford-Freeport-Rochelle, IL",0,1
17,143,37900,,427,"Peoria, IL",,"Peoria-Canton, IL",1,1
17,147,16580,,169,"Champaign-Urbana, IL",,"Champaign-Urbana-Danville, IL",1,0
17,155,36837,,176,"Ottawa, IL",,"Chicago-Naperville, IL-IN-WI",0,0
17,161,19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",1,1
17,163,41180,,476,"St. Louis, MO-IL",,"St. Louis-St. Charles-Farmington, MO-IL",1,1
17,167,44100,,522,"Springfield, IL",,"Springfield-Jacksonville-Lincoln, IL",1,1
17,171,27300,,522,"Jacksonville, IL",,"Springfield-Jacksonville-Lincoln, IL",0,0
17,175,37900,,427,"Peoria, IL",,"Peoria-Canton, IL",1,0
17,177,23300,,466,"Freeport, IL",,"Rockford-Freeport-Rochelle, IL",0,1
17,179,37900,,427,"Peoria, IL",,"Peoria-Canton, IL",1,1
17,183,19180,,169,"Danville, IL",,"Champaign-Urbana-Danville, IL",0,1
17,195,44580,,221,"Sterling, IL",,"Dixon-Sterling, IL",0,1
17,197,16980,16984,176,"Chicago-Naperville-Elgin, IL-IN","Chicago-Naperville-Schaumburg, IL","Chicago-Naperville, IL-IN-WI",1,1
17,199,32060,,166,"Marion-Herrin, IL",,"Carbondale-Marion-Herrin, IL",0,1
17,201,40420,,466,"Rockford, IL",,"Rockford-Freeport-Rochelle, IL",1,1
17,203,37900,,427,"Peoria, IL",,"Peoria-Canton, IL",1,1
18,001,19540,,258,"Decatur, IN",,"Fort Wayne-Huntington-Auburn, IN",0,1
18,003,23060,,258,"Fort Wayne, IN",,"Fort Wayne-Huntington-Auburn, IN",1,1
18,005,18020,,294,"Columbus, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,007,29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",1,0
18,011,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,013,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,0
18,015,29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",1,0
18,017,30900,,,"Logansport, IN",,,0,1
18,019,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,1
18,021,45460,,,"Terre Haute, IN",,,1,0
18,023,23140,,320,"Frankfort, IN",,"Lafayette-West Lafayette-Frankfort, IN",0,1
18,027,47780,,,"Washington, IN",,,0,1
18,029,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
18,031,24700,,294,"Greensburg, IN",,"Indianapolis-Carmel-Muncie, IN",0,1
18,033,12140,,258,"Auburn, IN",,"Fort Wayne-Huntington-Auburn, IN",0,1
18,035,34620,,294,"Muncie, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,037,27540,,,"Jasper, IN",,,0,1
18,039,21140,,515,"Elkhart-Goshen, IN",,"South Bend-Elkhart-Mishawaka, IN-MI",1,1
18,041,18220,,458,"Connersville, IN",,"Richmond-Connersville, IN",0,1
18,043,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,1
18,047,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
18,053,31980,,,"Marion, IN",,,0,1
18,057,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,059,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,061,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
18,063,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,065,35220,,294,"New Castle, IN",,"Indianapolis-Carmel-Muncie, IN",0,1
18,067,29020,,294,"Kokomo, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,069,26540,,258,"Huntington, IN",,"Fort Wayne-Huntington-Auburn, IN",0,1
18,071,42980,,294,"Seymour, IN",,"Indianapolis-Carmel-Muncie, IN",0,1
18,073,16980,29414,176,"Chicago-Naperville-Elgin, IL-IN","Lake County-Porter County-Jasper County, IN","Chicago-Naperville, IL-IN-WI",1,0
18,077,31500,,,"Madison, IN",,,0,1
18,081,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,083,47180,,,"Vincennes, IN",,,0,1
18,085,47700,,515,"Warsaw, IN",,"South Bend-Elkhart-Mishawaka, IN-MI",0,1
18,089,16980,29414,176,"Chicago-Naperville-Elgin, IL-IN","Lake County-Porter County-Jasper County, IN","Chicago-Naperville, IL-IN-WI",1,1
18,091,33140,,176,"Michigan City-La Porte, IN",,"Chicago-Naperville, IL-IN-WI",1,1
18,093,13260,,144,"Bedford, IN",,"Bloomington-Bedford, IN",0,1
18,095,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,0
18,097,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,099,38500,,515,"Plymouth, IN",,"South Bend-Elkhart-Mishawaka, IN-MI",0,1
18,103,37940,,294,"Peru, IN",,"Indianapolis-Carmel-Muncie, IN",0,1
18,105,14020,,144,"Bloomington, IN",,"Bloomington-Bedford, IN",1,1
18,107,18820,,294,"Crawfordsville, IN",,"Indianapolis-Carmel-Muncie, IN",0,1
18,109,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,1
18,111,16980,29414,176,"Chicago-Naperville-Elgin, IL-IN","Lake County-Porter County-Jasper County, IN","Chicago-Naperville, IL-IN-WI",1,0
18,113,28340,,258,"Kendallville, IN",,"Fort Wayne-Huntington-Auburn, IN",0,1
18,115,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
18,119,14020,,144,"Bloomington, IN",,"Bloomington-Bedford, IN",1,0
18,127,16980,29414,176,"Chicago-Naperville-Elgin, IL-IN","Lake County-Porter County-Jasper County, IN","Chicago-Naperville, IL-IN-WI",1,1
18,129,21780,,241,"Evansville, IN",,"Evansville-Henderson, IN-KY",1,0
18,133,24600,,294,"Greencastle, IN",,"Indianapolis-Carmel-Muncie, IN",0,1
18,141,43780,,515,"South Bend-Mishawaka, IN-MI",,"South Bend-Elkhart-Mishawaka, IN-MI",1,1
18,145,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,0
18,151,11420,,258,"Angola, IN",,"Fort Wayne-Huntington-Auburn, IN",0,1
18,153,45460,,,"Terre Haute, IN",,,1,0
18,157,29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",1,1
18,159,26900,,294,"Indianapolis-Carmel-Greenwood, IN",,"Indianapolis-Carmel-Muncie, IN",1,0
18,163,21780,,241,"Evansville, IN",,"Evansville-Henderson, IN-KY",1,1
18,165,45460,,,"Terre Haute, IN",,,1,0
18,167,45460,,,"Terre Haute, IN",,,1,1
18,169,47340,,,"Wabash, IN",,,0,1
18,171,29200,,320,"Lafayette-West Lafayette, IN",,"Lafayette-West Lafayette-Frankfort, IN",1,0
18,173,21780,,241,"Evansville, IN",,"Evansville-Henderson, IN-KY",1,1
18,175,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,0
18,177,39980,,458,"Richmond, IN",,"Richmond-Connersville, IN",0,1
18,179,23060,,258,"Fort Wayne, IN",,"Fort Wayne-Huntington-Auburn, IN",1,0
18,181,33900,,320,"Monticello, IN",,"Lafayette-West Lafayette-Frankfort, IN",0,1
18,183,23060,,258,"Fort Wayne, IN",,"Fort Wayne-Huntington-Auburn, IN",1,0
19,011,16300,,168,"Cedar Rapids, IA",,"Cedar Rapids-Iowa City, IA",1,0
19,013,47940,,,"Waterloo-Cedar Falls, IA",,,1,1
19,015,11180,,218,"Ames, IA",,"Des Moines-West Des Moines-Ames, IA",1,0
19,017,47940,,,"Waterloo-Cedar Falls, IA",,,1,0
19,021,44740,,,"Storm Lake, IA",,,0,1
19,027,16140,,,"Carroll, IA",,,0,1
19,033,32380,,,"Mason City, IA",,,0,1
19,041,43980,,517,"Spencer, IA",,"Spencer-Spirit Lake, IA",0,1
19,045,17540,,209,"Clinton, IA",,"Davenport-Moline, IA-IL",0,1
19,049,19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-West Des Moines-Ames, IA",1,1
19,057,15460,,161,"Burlington, IA-IL",,"Burlington-Fort Madison, IA-IL",0,1
19,059,44020,,517,"Spirit Lake, IA",,"Spencer-Spirit Lake, IA",0,1
19,061,20220,,,"Dubuque, IA",,,1,1
19,075,47940,,,"Waterloo-Cedar Falls, IA",,,1,0
19,077,19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-West Des Moines-Ames, IA",1,0
19,085,36540,,420,"Omaha, NE-IA",,"Omaha-Fremont, NE-IA",1,0
19,099,19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-West Des Moines-Ames, IA",1,0
19,103,26980,,168,"Iowa City, IA",,"Cedar Rapids-Iowa City, IA",1,1
19,105,16300,,168,"Cedar Rapids, IA",,"Cedar Rapids-Iowa City, IA",1,0
19,111,22800,,161,"Fort Madison, IA",,"Burlington-Fort Madison, IA-IL",0,1
19,113,16300,,168,"Cedar Rapids, IA",,"Cedar Rapids-Iowa City, IA",1,1
19,121,19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-West Des Moines-Ames, IA",1,0
19,123,36820,,218,"Oskaloosa, IA",,"Des Moines-West Des Moines-Ames, IA",0,1
19,125,37800,,218,"Pella, IA",,"Des Moines-West Des Moines-Ames, IA",0,1
19,127,32260,,,"Marshalltown, IA",,,0,1
19,129,36540,,420,"Omaha, NE-IA",,"Omaha-Fremont, NE-IA",1,0
19,139,34700,,209,"Muscatine, IA",,"Davenport-Moline, IA-IL",0,1
19,149,30180,,512,"Le Mars, IA",,"Sioux City-Le Mars, IA-NE-SD",0,1
19,153,19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-West Des Moines-Ames, IA",1,1
19,155,36540,,420,"Omaha, NE-IA",,"Omaha-Fremont, NE-IA",1,1
19,163,19340,,209,"Davenport-Moline-Rock Island, IA-IL",,"Davenport-Moline, IA-IL",1,1
19,169,11180,,218,"Ames, IA",,"Des Moines-West Des Moines-Ames, IA",1,1
19,179,36900,,,"Ottumwa, IA",,,0,1
19,181,19780,,218,"Des Moines-West Des Moines, IA",,"Des Moines-West Des Moines-Ames, IA",1,0
19,183,26980,,168,"Iowa City, IA",,"Cedar Rapids-Iowa City, IA",1,0
19,187,22700,,,"Fort Dodge, IA",,,0,1
19,193,43580,,512,"Sioux City, IA-NE-SD",,"Sioux City-Le Mars, IA-NE-SD",1,1
19,195,32380,,,"Mason City, IA",,,0,0
20,005,11860,,312,"Atchison, KS",,"Kansas City-Overland Park-Kansas City, MO-KS",0,1
20,009,24460,,,"Great Bend, KS",,,0,1
20,015,48620,,556,"Wichita, KS",,"Wichita-Arkansas City-Winfield, KS",1,1
20,017,21380,,,"Emporia, KS",,,0,0
20,021,27900,,309,"Joplin, MO-KS",,"Joplin-Miami, MO-OK-KS",1,0
20,035,11680,,556,"Arkansas City-Winfield, KS",,"Wichita-Arkansas City-Winfield, KS",0,1
20,037,38260,,,"Pittsburg, KS",,,0,1
20,043,41140,,312,"St. Joseph, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
20,045,29940,,312,"Lawrence, KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
20,051,25700,,,"Hays, KS",,,0,1
20,055,23780,,,"Garden City, KS",,,0,1
20,057,19980,,,"Dodge City, KS",,,0,1
20,059,36840,,312,"Ottawa, KS",,"Kansas City-Overland Park-Kansas City, MO-KS",0,1
20,061,31740,,,"Manhattan, KS",,,1,0
20,079,48620,,556,"Wichita, KS",,"Wichita-Arkansas City-Winfield, KS",1,0
20,085,45820,,,"Topeka, KS",,,1,0
20,087,45820,,,"Topeka, KS",,,1,0
20,091,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
20,103,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
20,107,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
20,111,21380,,,"Emporia, KS",,,0,1
20,113,32700,,,"McPherson, KS",,,0,1
20,121,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,0
20,139,45820,,,"Topeka, KS",,,1,0
20,143,41460,,,"Salina, KS",,,0,0
20,149,31740,,,"Manhattan, KS",,,1,0
20,155,26740,,,"Hutchinson, KS",,,0,1
20,161,31740,,,"Manhattan, KS",,,1,1
20,169,41460,,,"Salina, KS",,,0,1
20,173,48620,,556,"Wichita, KS",,"Wichita-Arkansas City-Winfield, KS",1,1
20,175,30580,,,"Liberal, KS",,,0,1
20,177,45820,,,"Topeka, KS",,,1,1
20,191,48620,,556,"Wichita, KS",,"Wichita-Arkansas City-Winfield, KS",1,0
20,197,45820,,,"Topeka, KS",,,1,0
20,209,28140,,312,"Kansas City, MO-KS",,"Kansas City-Overland Park-Kansas City, MO-KS",1,1
21,003,14540,,150,"Bowling Green, KY",,"Bowling Green-Glasgow-Franklin, KY",1,0
21,005,23180,,336,"Frankfort, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,0
21,007,37140,,424,"Paducah, KY-IL",,"Paducah-Mayfield, KY-IL",1,0
21,009,23980,,150,"Glasgow, KY",,"Bowling Green-Glasgow-Franklin, KY",0,1
21,011,34460,,336,"Mount Sterling, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,0
21,013,33180,,371,"Middlesborough, KY",,"Middlesborough-Corbin, KY",0,1
21,015,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,1
21,017,30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",1,0
21,019,26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",1,1
21,021,19220,,,"Danville, KY",,,0,1
21,023,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
21,029,31140,,350,"Louisville/Jefferson County, KY-IN",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,1
21,031,14540,,150,"Bowling Green, KY",,"Bowling Green-Glasgow-Franklin, KY",1,0
21,035,34660,,,"Murray, KY",,,0,1
21,037,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,1
21,039,37140,,424,"Paducah, KY-IL",,"Paducah-Mayfield, KY-IL",1,0
21,043,26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",1,0
21,047,17300,,,"Clarksville, TN-KY",,,1,0
21,049,30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",1,0
21,051,18340,,371,"Corbin, KY",,"Middlesborough-Corbin, KY",0,0
21,059,36980,,,"Owensboro, KY",,,1,1
21,061,14540,,150,"Bowling Green, KY",,"Bowling Green-Glasgow-Franklin, KY",1,0
21,065,40080,,336,"Richmond-Berea, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,0
21,067,30460,,336,"Lexington-Fayette, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",1,1
21,071,38210,,,"Pikeville, KY",,,0,0
21,073,23180,,336,"Frankfort, KY",,"Lexington-Fayette--Richmond--Frankfort, KY",0,1
21,077,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
21,081,17140,,178,"Cincinnati, OH-KY-IN",,"Cincinnati-Wilmington, OH-KY-IN",1,0
21,083,32460,,424,"Mayfield, KY",,"Paducah-Mayfield, KY-IL",0,1
21,087,15820,,,"Campbellsville, KY",,,0,0
21,089,26580,,170,"Huntington-Ashland, WV-KY-OH",,"Charleston-Huntington-Ashland, WV-OH-KY",1,1
21,093,21060,,350,"Elizabethtown, KY",,"Louisville/Jefferson County--Elizabethtown, KY-IN",1,1
21,101,25775,,241,"Henderson, KY",,"Evansville-Henderson, IN-KY",0,1
