County Code,County Title,MSA Code,MSA Title,CSA Code,CSA Title
20099,"Labette County, Kansas",C3766,"Parsons, KS  MicroSA",,
20103,"Leavenworth County, Kansas",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20107,"Linn County, Kansas",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20111,"Lyon County, Kansas",C2138,"Emporia, KS  MicroSA",,
20113,"McPherson County, Kansas",C3270,"McPherson, KS  MicroSA",,
20121,"Miami County, Kansas",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
20125,"Montgomery County, Kansas",C1770,"Coffeyville, KS  MicroSA",,
20139,"Osage County, Kansas",C4582,"Topeka, KS  MSA",,
20143,"Ottawa County, Kansas",C4146,"Salina, KS  MicroSA",,
20149,"Pottawatomie County, Kansas",C3174,"Manhattan, KS  MicroSA",,
20155,"Reno County, Kansas",C2674,"Hutchinson, KS  MicroSA",,
20161,"Riley County, Kansas",C3174,"Manhattan, KS  MicroSA",,
20169,"Saline County, Kansas",C4146,"Salina, KS  MicroSA",,
20173,"Sedgwick County, Kansas",C4862,"Wichita, KS  MSA",CS556,"Wichita-Winfield, KS CSA"
20175,"Seward County, Kansas",C3058,"Liberal, KS  MicroSA",,
20177,"Shawnee County, Kansas",C4582,"Topeka, KS  MSA",,
20191,"Sumner County, Kansas",C4862,"Wichita, KS  MSA",CS556,"Wichita-Winfield, KS CSA"
20197,"Wabaunsee County, Kansas",C4582,"Topeka, KS  MSA",,
20209,"Wyandotte County, Kansas",C2814,"Kansas City, MO-KS  MSA",CS312,"Kansas City-Overland Park-Kansas City, MO-KS CSA"
21005,"Anderson County, Kentucky",C2318,"Frankfort, KY  MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21007,"Ballard County, Kentucky",C3714,"Paducah, KY-IL  MicroSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21009,"Barren County, Kentucky",C2398,"Glasgow, KY  MicroSA",,
21011,"Bath County, Kentucky",C3446,"Mount Sterling, KY  MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21013,"Bell County, Kentucky",C3318,"Middlesborough, KY  MicroSA",,
21015,"Boone County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21017,"Bourbon County, Kentucky",C3046,"Lexington-Fayette, KY  MSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21019,"Boyd County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH  MSA",,
21021,"Boyle County, Kentucky",C1922,"Danville, KY  MicroSA",,
21023,"Bracken County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21029,"Bullitt County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21035,"Calloway County, Kentucky",C3466,"Murray, KY  MicroSA",,
21037,"Campbell County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21047,"Christian County, Kentucky",C1730,"Clarksville, TN-KY  MSA",,
21049,"Clark County, Kentucky",C3046,"Lexington-Fayette, KY  MSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21059,"Daviess County, Kentucky",C3698,"Owensboro, KY  MSA",,
21061,"Edmonson County, Kentucky",C1454,"Bowling Green, KY  MSA",,
21067,"Fayette County, Kentucky",C3046,"Lexington-Fayette, KY  MSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21073,"Franklin County, Kentucky",C2318,"Frankfort, KY  MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21075,"Fulton County, Kentucky",C4646,"Union City, TN-KY  MicroSA",CS542,"Union City-Martin, TN-KY CSA"
21077,"Gallatin County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21081,"Grant County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21083,"Graves County, Kentucky",C3246,"Mayfield, KY  MicroSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21089,"Greenup County, Kentucky",C2658,"Huntington-Ashland, WV-KY-OH  MSA",,
21091,"Hancock County, Kentucky",C3698,"Owensboro, KY  MSA",,
21093,"Hardin County, Kentucky",C2106,"Elizabethtown, KY  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21101,"Henderson County, Kentucky",C2178,"Evansville, IN-KY  MSA",,
21103,"Henry County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21107,"Hopkins County, Kentucky",C3158,"Madisonville, KY  MicroSA",,
21111,"Jefferson County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21113,"Jessamine County, Kentucky",C3046,"Lexington-Fayette, KY  MSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21117,"Kenton County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21123,"Larue County, Kentucky",C2106,"Elizabethtown, KY  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21125,"Laurel County, Kentucky",C3094,"London, KY  MicroSA",CS202,"Corbin-London, KY CSA"
21135,"Lewis County, Kentucky",C3250,"Maysville, KY MicroSA",,
21137,"Lincoln County, Kentucky",C1922,"Danville, KY  MicroSA",,
21139,"Livingston County, Kentucky",C3714,"Paducah, KY-IL  MicroSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21145,"McCracken County, Kentucky",C3714,"Paducah, KY-IL  MicroSA",CS424,"Paducah-Mayfield, KY-IL CSA"
21149,"McLean County, Kentucky",C3698,"Owensboro, KY  MSA",,
21151,"Madison County, Kentucky",C4008,"Richmond-Berea, KY MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21161,"Mason County, Kentucky",C3250,"Maysville, KY MicroSA",,
21163,"Meade County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21165,"Menifee County, Kentucky",C3446,"Mount Sterling, KY  MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21169,"Metcalfe County, Kentucky",C2398,"Glasgow, KY  MicroSA",,
21173,"Montgomery County, Kentucky",C3446,"Mount Sterling, KY  MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21177,"Muhlenberg County, Kentucky",C1642,"Central City, KY  MicroSA",,
21179,"Nelson County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21185,"Oldham County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21191,"Pendleton County, Kentucky",C1714,"Cincinnati-Middletown, OH-KY-IN  MSA",CS178,"Cincinnati-Middletown-Wilmington, OH-KY-IN CSA"
21199,"Pulaski County, Kentucky",C4370,"Somerset, KY  MicroSA",,
21203,"Rockcastle County, Kentucky",C4008,"Richmond-Berea, KY MicroSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21209,"Scott County, Kentucky",C3046,"Lexington-Fayette, KY  MSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
21211,"Shelby County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21215,"Spencer County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21217,"Taylor County, Kentucky",C1582,"Campbellsville, KY  MicroSA",,
21221,"Trigg County, Kentucky",C1730,"Clarksville, TN-KY  MSA",,
21223,"Trimble County, Kentucky",C3114,"Louisville, KY-IN  MSA",CS350,"Louisville-Elizabethtown-Scottsburg, KY-IN CSA"
21227,"Warren County, Kentucky",C1454,"Bowling Green, KY  MSA",,
21233,"Webster County, Kentucky",C2178,"Evansville, IN-KY  MSA",,
21235,"Whitley County, Kentucky",C1834,"Corbin, KY MicroSA",CS202,"Corbin-London, KY CSA"
21239,"Woodford County, Kentucky",C3046,"Lexington-Fayette, KY  MSA",CS336,"Lexington-Fayette--Frankfort--Richmond, KY CSA"
22001,"Acadia Parish, Louisiana",C1894,"Crowley, LA  MicroSA",CS318,"Lafayette-Acadiana, LA CSA"
22005,"Ascension Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22007,"Assumption Parish, Louisiana",C3820,"Pierre Part, LA MicroSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22011,"Beauregard Parish, Louisiana",C1976,"De Ridder, LA MicroSA",CS256,"Fort Polk South-De Ridder, LA CSA"
22015,"Bossier Parish, Louisiana",C4334,"Shreveport-Bossier City, LA  MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22017,"Caddo Parish, Louisiana",C4334,"Shreveport-Bossier City, LA  MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22019,"Calcasieu Parish, Louisiana",C2934,"Lake Charles, LA  MSA",CS324,"Lake Charles-Jennings, LA CSA"
22023,"Cameron Parish, Louisiana",C2934,"Lake Charles, LA  MSA",CS324,"Lake Charles-Jennings, LA CSA"
22029,"Concordia Parish, Louisiana",C3502,"Natchez, MS-LA  MicroSA",,
22031,"De Soto Parish, Louisiana",C4334,"Shreveport-Bossier City, LA  MSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22033,"East Baton Rouge Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22037,"East Feliciana Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22043,"Grant Parish, Louisiana",C1078,"Alexandria, LA  MSA",,
22045,"Iberia Parish, Louisiana",C3534,"New Iberia, LA  MicroSA",CS318,"Lafayette-Acadiana, LA CSA"
22047,"Iberville Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22049,"Jackson Parish, Louisiana",C4082,"Ruston, LA  MicroSA",,
22051,"Jefferson Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22053,"Jefferson Davis Parish, Louisiana",C2766,"Jennings, LA  MicroSA",CS324,"Lake Charles-Jennings, LA CSA"
22055,"Lafayette Parish, Louisiana",C2918,"Lafayette, LA  MSA",CS318,"Lafayette-Acadiana, LA CSA"
22057,"Lafourche Parish, Louisiana",C2638,"Houma-Bayou Cane-Thibodaux, LA  MSA",,
22061,"Lincoln Parish, Louisiana",C4082,"Ruston, LA  MicroSA",,
22063,"Livingston Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22065,"Madison Parish, Louisiana",C4526,"Tallulah, LA  MicroSA",,
22067,"Morehouse Parish, Louisiana",C1282,"Bastrop, LA  MicroSA",CS384,"Monroe-Bastrop, LA CSA"
22069,"Natchitoches Parish, Louisiana",C3506,"Natchitoches, LA  MicroSA",,
22071,"Orleans Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22073,"Ouachita Parish, Louisiana",C3374,"Monroe, LA  MSA",CS384,"Monroe-Bastrop, LA CSA"
22075,"Plaquemines Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22077,"Pointe Coupee Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22079,"Rapides Parish, Louisiana",C1078,"Alexandria, LA  MSA",,
22087,"St. Bernard Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22089,"St. Charles Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22091,"St. Helena Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22095,"St. John the Baptist Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22097,"St. Landry Parish, Louisiana",C3666,"Opelousas-Eunice, LA  MicroSA",CS318,"Lafayette-Acadiana, LA CSA"
22099,"St. Martin Parish, Louisiana",C2918,"Lafayette, LA  MSA",CS318,"Lafayette-Acadiana, LA CSA"
22101,"St. Mary Parish, Louisiana",C3402,"Morgan City, LA  MicroSA",,
22103,"St. Tammany Parish, Louisiana",C3538,"New Orleans-Metairie-Kenner, LA  MSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22105,"Tangipahoa Parish, Louisiana",C2522,"Hammond, LA  MicroSA",,
22109,"Terrebonne Parish, Louisiana",C2638,"Houma-Bayou Cane-Thibodaux, LA  MSA",,
22111,"Union Parish, Louisiana",C3374,"Monroe, LA  MSA",CS384,"Monroe-Bastrop, LA CSA"
22113,"Vermilion Parish, Louisiana",C1002,"Abbeville, LA  MicroSA",CS318,"Lafayette-Acadiana, LA CSA"
22115,"Vernon Parish, Louisiana",C2286,"Fort Polk South, LA  MicroSA",CS256,"Fort Polk South-De Ridder, LA CSA"
22117,"Washington Parish, Louisiana",C1422,"Bogalusa, LA  MicroSA",CS406,"New Orleans-Metairie-Bogalusa, LA CSA"
22119,"Webster Parish, Louisiana",C3338,"Minden, LA  MicroSA",CS508,"Shreveport-Bossier City-Minden, LA CSA"
22121,"West Baton Rouge Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
22125,"West Feliciana Parish, Louisiana",C1294,"Baton Rouge, LA  MSA",CS132,"Baton Rouge-Pierre Part, LA CSA"
23001,"Androscoggin County, Maine",C3034,"Lewiston-Auburn, ME  MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
23005,"Cumberland County, Maine",C3886,"Portland-South Portland-Biddeford, ME  MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
23011,"Kennebec County, Maine",C1230,"Augusta-Waterville, ME  MicroSA",,
23013,"Knox County, Maine",C4050,"Rockland, ME  MicroSA",,
23019,"Penobscot County, Maine",C1262,"Bangor, ME  MSA",,
23023,"Sagadahoc County, Maine",C3886,"Portland-South Portland-Biddeford, ME  MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
23031,"York County, Maine",C3886,"Portland-South Portland-Biddeford, ME  MSA",CS438,"Portland-Lewiston-South Portland, ME CSA"
24001,"Allegany County, Maryland",C1906,"Cumberland, MD-WV  MSA",,
24003,"Anne Arundel County, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24005,"Baltimore County, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24009,"Calvert County, Maryland",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24013,"Carroll County, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24015,"Cecil County, Maryland",C3798,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD  MSA",CS428,"Philadelphia-Camden-Vineland, PA-NJ-DE-MD CSA"
24017,"Charles County, Maryland",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24019,"Dorchester County, Maryland",C1570,"Cambridge, MD  MicroSA",,
24021,"Frederick County, Maryland",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24025,"Harford County, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24027,"Howard County, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24031,"Montgomery County, Maryland",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24033,"Prince George's County, Maryland",C4790,"Washington-Arlington-Alexandria, DC-VA-MD-WV MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24035,"Queen Anne's County, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24037,"St. Mary's County, Maryland",C3050,"Lexington Park, MD  MicroSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
24039,"Somerset County, Maryland",C4154,"Salisbury, MD  MSA",CS480,"Salisbury-Ocean Pines, MD CSA"
24041,"Talbot County, Maryland",C2066,"Easton, MD  MicroSA",,
24043,"Washington County, Maryland",C2518,"Hagerstown-Martinsburg, MD-WV  MSA",,
24045,"Wicomico County, Maryland",C4154,"Salisbury, MD  MSA",CS480,"Salisbury-Ocean Pines, MD CSA"
24047,"Worcester County, Maryland",C3618,"Ocean Pines, MD  MicroSA",CS480,"Salisbury-Ocean Pines, MD CSA"
24510,"Baltimore city, Maryland",C1258,"Baltimore-Towson, MD  MSA",CS548,"Washington-Baltimore-Northern Virginia, DC-MD-VA-WV CSA"
25001,"Barnstable County, Massachusetts",C1270,"Barnstable Town, MA  MSA",,
25003,"Berkshire County, Massachusetts",C3834,"Pittsfield, MA  MSA",,
25005,"Bristol County, Massachusetts",C3930,"Providence-New Bedford-Fall River, RI-MA  MSA",,
25009,"Essex County, Massachusetts",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
25011,"Franklin County, Massachusetts",C4414,"Springfield, MA  MSA",,
25013,"Hampden County, Massachusetts",C4414,"Springfield, MA  MSA",,
25015,"Hampshire County, Massachusetts",C4414,"Springfield, MA  MSA",,
25017,"Middlesex County, Massachusetts",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
25021,"Norfolk County, Massachusetts",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
25023,"Plymouth County, Massachusetts",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
25025,"Suffolk County, Massachusetts",C1446,"Boston-Cambridge-Quincy, MA-NH  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
25027,"Worcester County, Massachusetts",C4934,"Worcester, MA  MSA",CS148,"Boston-Worcester-Manchester, MA-NH CSA"
26005,"Allegan County, Michigan",C1088,"Allegan, MI MicroSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26007,"Alpena County, Michigan",C1098,"Alpena, MI  MicroSA",,
26015,"Barry County, Michigan",C2434,"Grand Rapids-Wyoming, MI  MSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26017,"Bay County, Michigan",C1302,"Bay City, MI  MSA",CS474,"Saginaw-Bay City-Saginaw Township North, MI CSA"
26019,"Benzie County, Michigan",C4590,"Traverse City, MI  MicroSA",,
26021,"Berrien County, Michigan",C3566,"Niles-Benton Harbor, MI  MSA",,
26023,"Branch County, Michigan",C1774,"Coldwater, MI  MicroSA",,
26025,"Calhoun County, Michigan",C1298,"Battle Creek, MI  MSA",,
26027,"Cass County, Michigan",C4378,"South Bend-Mishawaka, IN-MI  MSA",,
26033,"Chippewa County, Michigan",C4230,"Sault Ste. Marie, MI  MicroSA",,
26037,"Clinton County, Michigan",C2962,"Lansing-East Lansing, MI  MSA",CS330,"Lansing-East Lansing-Owosso, MI CSA"
26041,"Delta County, Michigan",C2154,"Escanaba, MI  MicroSA",,
26043,"Dickinson County, Michigan",C2702,"Iron Mountain, MI-WI MicroSA",,
26045,"Eaton County, Michigan",C2962,"Lansing-East Lansing, MI  MSA",CS330,"Lansing-East Lansing-Owosso, MI CSA"
26049,"Genesee County, Michigan",C2242,"Flint, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26055,"Grand Traverse County, Michigan",C4590,"Traverse City, MI  MicroSA",,
26057,"Gratiot County, Michigan",C1094,"Alma, MI  MicroSA",,
26061,"Houghton County, Michigan",C2634,"Houghton, MI  MicroSA",,
26065,"Ingham County, Michigan",C2962,"Lansing-East Lansing, MI  MSA",CS330,"Lansing-East Lansing-Owosso, MI CSA"
26067,"Ionia County, Michigan",C2434,"Grand Rapids-Wyoming, MI  MSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26073,"Isabella County, Michigan",C3438,"Mount Pleasant, MI  MicroSA",,
26075,"Jackson County, Michigan",C2710,"Jackson, MI  MSA",,
26077,"Kalamazoo County, Michigan",C2802,"Kalamazoo-Portage, MI  MSA",,
26079,"Kalkaska County, Michigan",C4590,"Traverse City, MI  MicroSA",,
26081,"Kent County, Michigan",C2434,"Grand Rapids-Wyoming, MI  MSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26083,"Keweenaw County, Michigan",C2634,"Houghton, MI  MicroSA",,
26087,"Lapeer County, Michigan",C1982,"Detroit-Warren-Livonia, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26089,"Leelanau County, Michigan",C4590,"Traverse City, MI  MicroSA",,
26091,"Lenawee County, Michigan",C1030,"Adrian, MI  MicroSA",,
26093,"Livingston County, Michigan",C1982,"Detroit-Warren-Livonia, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26099,"Macomb County, Michigan",C1982,"Detroit-Warren-Livonia, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26103,"Marquette County, Michigan",C3210,"Marquette, MI  MicroSA",,
26107,"Mecosta County, Michigan",C1366,"Big Rapids, MI  MicroSA",,
26109,"Menominee County, Michigan",C3194,"Marinette, WI-MI  MicroSA",,
26111,"Midland County, Michigan",C3322,"Midland, MI  MicroSA",,
26113,"Missaukee County, Michigan",C1562,"Cadillac, MI  MicroSA",,
26115,"Monroe County, Michigan",C3378,"Monroe, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26121,"Muskegon County, Michigan",C3474,"Muskegon-Norton Shores, MI  MSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26123,"Newaygo County, Michigan",C2434,"Grand Rapids-Wyoming, MI  MSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26125,"Oakland County, Michigan",C1982,"Detroit-Warren-Livonia, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26139,"Ottawa County, Michigan",C2610,"Holland-Grand Haven, MI  MSA",CS266,"Grand Rapids-Muskegon-Holland, MI CSA"
26145,"Saginaw County, Michigan",C4098,"Saginaw-Saginaw Township North, MI  MSA",CS474,"Saginaw-Bay City-Saginaw Township North, MI CSA"
26147,"St. Clair County, Michigan",C1982,"Detroit-Warren-Livonia, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26149,"St. Joseph County, Michigan",C4478,"Sturgis, MI  MicroSA",,
26155,"Shiawassee County, Michigan",C3702,"Owosso, MI  MicroSA",CS330,"Lansing-East Lansing-Owosso, MI CSA"
26159,"Van Buren County, Michigan",C2802,"Kalamazoo-Portage, MI  MSA",,
26161,"Washtenaw County, Michigan",C1146,"Ann Arbor, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26163,"Wayne County, Michigan",C1982,"Detroit-Warren-Livonia, MI  MSA",CS220,"Detroit-Warren-Flint, MI CSA"
26165,"Wexford County, Michigan",C1562,"Cadillac, MI  MicroSA",,
27003,"Anoka County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27007,"Beltrami County, Minnesota",C1342,"Bemidji, MN  MicroSA",,
27009,"Benton County, Minnesota",C4106,"St. Cloud, MN  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27013,"Blue Earth County, Minnesota",C3186,"Mankato-North Mankato, MN  MicroSA",,
27015,"Brown County, Minnesota",C3558,"New Ulm, MN  MicroSA",,
27017,"Carlton County, Minnesota",C2026,"Duluth, MN-WI  MSA",,
27019,"Carver County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27021,"Cass County, Minnesota",C1466,"Brainerd, MN  MicroSA",,
27025,"Chisago County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27027,"Clay County, Minnesota",C2202,"Fargo, ND-MN  MSA",CS244,"Fargo-Wahpeton, ND-MN CSA"
27035,"Crow Wing County, Minnesota",C1466,"Brainerd, MN  MicroSA",,
27037,"Dakota County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27039,"Dodge County, Minnesota",C4034,"Rochester, MN  MSA",,
27041,"Douglas County, Minnesota",C1082,"Alexandria, MN  MicroSA",,
27047,"Freeborn County, Minnesota",C1066,"Albert Lea, MN  MicroSA",,
27049,"Goodhue County, Minnesota",C3986,"Red Wing, MN  MicroSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27053,"Hennepin County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27055,"Houston County, Minnesota",C2910,"La Crosse, WI-MN  MSA",,
27059,"Isanti County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27067,"Kandiyohi County, Minnesota",C4882,"Willmar, MN  MicroSA",,
27083,"Lyon County, Minnesota",C3214,"Marshall, MN  MicroSA",,
27085,"McLeod County, Minnesota",C2678,"Hutchinson, MN  MicroSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
27091,"Martin County, Minnesota",C2186,"Fairmont, MN  MicroSA",,
27099,"Mower County, Minnesota",C1238,"Austin, MN  MicroSA",,
27103,"Nicollet County, Minnesota",C3186,"Mankato-North Mankato, MN  MicroSA",,
27105,"Nobles County, Minnesota",C4938,"Worthington, MN  MicroSA",,
27109,"Olmsted County, Minnesota",C4034,"Rochester, MN  MSA",,
27111,"Otter Tail County, Minnesota",C2226,"Fergus Falls, MN  MicroSA",,
27119,"Polk County, Minnesota",C2422,"Grand Forks, ND-MN  MSA",,
27123,"Ramsey County, Minnesota",C3346,"Minneapolis-St. Paul-Bloomington, MN-WI  MSA",CS378,"Minneapolis-St. Paul-St. Cloud, MN-WI CSA"
